,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels,person,family_members,family_name,given_name,person_id,related_to,name
51,https://g17.dhi-roma.it/resources/event_7351,APOSTOLIC PROVISION 7351,cognominati Vasset,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_110361,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1678-07-22T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_110361,[],cognominati Vasset
52,https://g17.dhi-roma.it/resources/event_5819,APOSTOLIC PROVISION 5819,Hieronimus Da Costa,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_92806,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_593,Ulixboniensis,1622-06-10T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_92806,[],Hieronimus Da Costa
53,https://g17.dhi-roma.it/resources/event_24076,APOSTOLIC PROVISION 24076,Ioes Maria de Stancariis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_278524,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_223,Cremonensis,1622-07-28T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,chapel and chaplaincy,Liturgical office",,,,,https://g17.dhi-roma.it/raw/element_278524,[],Ioes Maria de Stancariis
54,https://g17.dhi-roma.it/resources/event_6655,APOSTOLIC PROVISION 6655,Franciscus de Pacetis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_102287,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_409,Neapolitana,1677-11-09T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Hebdomadarian,Administrative office,Defined administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_102287,[],Franciscus de Pacetis
55,https://g17.dhi-roma.it/resources/event_3854,APOSTOLIC PROVISION 3854,Iosephus Caldes,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_69034,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,1622-03-20T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Monastery,Monastic institutions,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_69034,[],Iosephus Caldes
56,https://g17.dhi-roma.it/resources/event_22514,APOSTOLIC PROVISION 22514,Placidus Justianus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_266893,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_267,Frequentina,1678-06-21T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Voluntary resignation,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_266893,[],Placidus Justianus
57,https://g17.dhi-roma.it/resources/event_6580,APOSTOLIC PROVISION 6580,Nicolaus Thomassin,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_101452,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_370,Meldensis,1678-07-08T00:00:00Z,"Placing a commenda,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_101452,[],Nicolaus Thomassin
58,https://g17.dhi-roma.it/resources/event_20948,APOSTOLIC PROVISION 20948,Ioannis Bapta Rizanus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_252032,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_625,Veronensis,1622-06-25T00:00:00Z,"act of grace,apostolic provision,papal grace,Without care of souls,chapel and chaplaincy,Liturgical office",,,,,https://g17.dhi-roma.it/raw/element_252032,[],Ioannis Bapta Rizanus
59,https://g17.dhi-roma.it/resources/event_3256,APOSTOLIC PROVISION 3256,Damiani Espanoll,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_60416,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,1677-11-10T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Lector,Liturgical office,Church institutions,Collegiate church,Curate",,,,,https://g17.dhi-roma.it/raw/element_60416,[],Damiani Espanoll
60,https://g17.dhi-roma.it/resources/event_21932,APOSTOLIC PROVISION 21932,Antonius Rodriguez Barbosa,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_259515,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_244,Egitaniensis,1622-10-12T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_259515,[],Antonius Rodriguez Barbosa
61,https://g17.dhi-roma.it/resources/event_6462,APOSTOLIC PROVISION 6462,Ioannes Nicolaus Alicorutus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_100188,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_583,Troiana,1622-09-03T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_100188,[],Ioannes Nicolaus Alicorutus
62,https://g17.dhi-roma.it/resources/event_17585,APOSTOLIC PROVISION 17585,Petri dEymeras,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_220131,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_411,Nemausensis,1678-07-08T00:00:00Z,"act of grace,apostolic provision,papal grace,Order of Cluny,Orders of the monastic tradition,Defined administrative office,Administrative office,Chamberlain,Priory,Monastic institutions",,,,,https://g17.dhi-roma.it/raw/element_220131,[],Petri dEymeras
63,https://g17.dhi-roma.it/resources/event_19263,APOSTOLIC PROVISION 19263,Sebastianus Mestte,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_235059,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_354,Maioricensis,1678-05-13T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_235059,[],Sebastianus Mestte
64,https://g17.dhi-roma.it/resources/event_17113,APOSTOLIC PROVISION 17113,Petrus Routy,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_215416,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_243,Augustodunensis,1678-03-04T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_215416,[],Petrus Routy
65,https://g17.dhi-roma.it/resources/event_7813,APOSTOLIC PROVISION 7813,Petrus de Medina,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_113648,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_279,Giennensis,1622-06-20T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_113648,[],Petrus de Medina
66,https://g17.dhi-roma.it/resources/event_13474,APOSTOLIC PROVISION 13474,Henrici le Noble,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_180331,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1678-05-20T00:00:00Z,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition,With care of souls",,,,,https://g17.dhi-roma.it/raw/element_180331,[],Henrici le Noble
67,https://g17.dhi-roma.it/resources/event_19949,APOSTOLIC PROVISION 19949,Francisci Guerrero,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_242400,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,1622-11-17T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_242400,[],Francisci Guerrero
68,https://g17.dhi-roma.it/resources/event_16289,APOSTOLIC PROVISION 16289,illor ultimi possoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_204586,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,1622-03-14T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_204586,[],illor ultimi possoris
69,https://g17.dhi-roma.it/resources/event_1091,APOSTOLIC PROVISION 1091,Iosephus Bifulcus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_37729,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_156,Caputaquensis,1622-12-20T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,church,Church institutions,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_37729,[],Iosephus Bifulcus
70,https://g17.dhi-roma.it/resources/event_13215,APOSTOLIC PROVISION 13215,Antonii Vachel seu Vachet,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_174845,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_370,Meldensis,1678-05-08T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_174845,[],Antonii Vachel seu Vachet
71,https://g17.dhi-roma.it/resources/event_6003,APOSTOLIC PROVISION 6003,Hieronimo Bricio,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_95015,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_443,Papiensis,1622-07-06T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Archpriest,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_95015,[],Hieronimo Bricio
72,https://g17.dhi-roma.it/resources/event_18720,APOSTOLIC PROVISION 18720,Michael Ferreira,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_230016,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_385,Mirandensis,1622-04-05T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons",,,,,https://g17.dhi-roma.it/raw/element_230016,[],Michael Ferreira
73,https://g17.dhi-roma.it/resources/event_25416,APOSTOLIC PROVISION 25416,Pauli Scardui,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_293779,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_254,Faventina,1623-02-03T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_293779,[],Pauli Scardui
74,https://g17.dhi-roma.it/resources/event_21350,APOSTOLIC PROVISION 21350,Joannes Pollain,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_255136,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,1678-04-28T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_255136,[],Joannes Pollain
75,https://g17.dhi-roma.it/resources/event_6291,APOSTOLIC PROVISION 6291,q. Ioannis de Ribera,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_98303,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_203,Compostellana,1622-09-02T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_98303,[],q. Ioannis de Ribera
76,https://g17.dhi-roma.it/resources/event_4876,APOSTOLIC PROVISION 4876,Simonis de Riso,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_81649,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_310,Juvenacensis,1623-02-07T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office",,,,,https://g17.dhi-roma.it/raw/element_81649,[],Simonis de Riso
77,https://g17.dhi-roma.it/resources/event_20128,APOSTOLIC PROVISION 20128,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_244591,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_584,Tropiensis,1623-01-01T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_244591,[],Unknown former possessor
78,https://g17.dhi-roma.it/resources/event_4222,APOSTOLIC PROVISION 4222,Emanuelis Reiiman Senioris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_74838,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_313,Lamacensis,1623-01-28T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Office in a monastery,Head of an abbey",,,,,https://g17.dhi-roma.it/raw/element_74838,[],Emanuelis Reiiman Senioris
79,https://g17.dhi-roma.it/resources/event_478,APOSTOLIC PROVISION 478,Petri Cabral,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_17830,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_313,Lamacensis,1622-09-12T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_17830,[],Petri Cabral
