,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
12327,https://g17.dhi-roma.it/resources/event_12866,https://g17.dhi-roma.it/raw/element_173912,https://g17.dhi-roma.it/raw/element_173917,Petrus Rousseau,Jacobi etiam Rousseau,Rousseau,Rousseau,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-05-08,1.0,1.0,335,significant
12298,https://g17.dhi-roma.it/resources/event_8803,https://g17.dhi-roma.it/raw/element_123095,https://g17.dhi-roma.it/raw/element_123103,Antonius le Berthon Junior,Joannis etiam le Berthon Seniors,Berthon,Berthon,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1677-12-05,1.0,1.0,352,significant
12286,https://g17.dhi-roma.it/resources/event_4066,https://g17.dhi-roma.it/raw/element_51332,https://g17.dhi-roma.it/raw/element_51321,Francisci etiam Garnier,Joannes Garnier,Garnier,Garnier,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_589,Turonensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-07-08,1.0,1.0,600,significant
12994,https://g17.dhi-roma.it/resources/event_12833,https://g17.dhi-roma.it/raw/element_173733,https://g17.dhi-roma.it/raw/element_173726,Jacobi Picard,Carolus Picard junior,Picard,Picard,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_45,Ambianensis,"act of grace,apostolic provision,papal grace",1678-05-08,1.0,1.0,278,significant
7767,https://g17.dhi-roma.it/resources/event_20114,https://g17.dhi-roma.it/raw/element_244462,https://g17.dhi-roma.it/raw/element_244467,Stephanus de Scarselis,Philippi etiam de Scarselis,Scarselis,Scarselis,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_120,Bononiensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1622-12-23,1.0,1.0,417,significant
7462,https://g17.dhi-roma.it/resources/event_9808,https://g17.dhi-roma.it/raw/element_133339,https://g17.dhi-roma.it/raw/element_133333,Antonii etiam Martin,Andreas Martin,Martin,Martin,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_669,Uticensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship of a prior,Office in a monastery,Administrative office,Undefined administrative office,Holder of a dignity,With care of souls",1678-02-12,1.0,1.0,971,significant
7660,https://g17.dhi-roma.it/resources/event_8622,https://g17.dhi-roma.it/raw/element_121425,https://g17.dhi-roma.it/raw/element_121420,Mathei etiam Thoreau,Carolus Thoreau,Thoreau,Thoreau,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_236,Dolensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1677-12-02,1.0,1.0,314,significant
2839,https://g17.dhi-roma.it/resources/event_15970,https://g17.dhi-roma.it/raw/element_201719,https://g17.dhi-roma.it/raw/element_201707,christophori etiam le Mercier,Jacobus Le Mercier,Mercier,Mercier,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_127,Briocensis,"Placing a commenda,act of grace,apostolic provision,papal grace,Administrative reason,cession,rectorship of a prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition",1678-08-09,1.0,1.0,382,significant
12866,https://g17.dhi-roma.it/resources/event_17995,https://g17.dhi-roma.it/raw/element_223567,https://g17.dhi-roma.it/raw/element_223570,Firminus Capellier Junior,Firmini etiam Capellier,Capellier,Capellier,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_264,Foroliviensis,"act of grace,apostolic provision,papal grace,Administrative reason,cession,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1678-07-16,1.0,1.0,408,significant
12885,https://g17.dhi-roma.it/resources/event_8277,https://g17.dhi-roma.it/raw/element_59512,https://g17.dhi-roma.it/raw/element_59508,Amabilis etiam de Cassand,Joes Jacobus de Cassand,Cassand,Cassand,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_570,Tolosana,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend",1677-10-30,1.0,1.0,231,significant
12900,https://g17.dhi-roma.it/resources/event_17581,https://g17.dhi-roma.it/raw/element_220070,https://g17.dhi-roma.it/raw/element_220079,Franciscus Rocheffort,Stephani etiam Rocheffort,Rocheffort,Rocheffort,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,"act of grace,apostolic provision,papal grace",1678-07-08,1.0,1.0,98,significant
12918,https://g17.dhi-roma.it/resources/event_8867,https://g17.dhi-roma.it/raw/element_123803,https://g17.dhi-roma.it/raw/element_123794,Jois etiam Thexon,Guillelmus Thexon,Thexon,Thexon,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,"act of grace,apostolic provision,papal grace,Archpriest,Liturgical office,Parish Church,Church institutions",1677-12-12,1.0,1.0,72,significant
11695,https://g17.dhi-roma.it/resources/event_12801,https://g17.dhi-roma.it/raw/element_173638,https://g17.dhi-roma.it/raw/element_173648,Antonius Roussilhon,Fulerandi etiam Roussilhon,Roussilhon,Roussilhon,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_604,Vabrensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",1678-05-06,1.0,1.0,115,significant
11693,https://g17.dhi-roma.it/resources/event_21472,https://g17.dhi-roma.it/raw/element_256240,https://g17.dhi-roma.it/raw/element_256250,Antonius Arcadi,Hiacynthi etiam Arcadi,Arcadi,Arcadi,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_92,Aversana,"act of grace,apostolic provision,papal grace,Public resignation,Church institutions,Major church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1677-12-19,1.0,1.0,437,significant
12063,https://g17.dhi-roma.it/resources/event_15631,https://g17.dhi-roma.it/raw/element_198225,https://g17.dhi-roma.it/raw/element_198230,Josephus Dominicus Thoreau,Philippi etiam Thoreau,Thoreau,Thoreau,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_236,Dolensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office,church,Church institutions",1678-07-16,1.0,1.0,314,significant
11683,https://g17.dhi-roma.it/resources/event_18568,https://g17.dhi-roma.it/raw/element_228612,https://g17.dhi-roma.it/raw/element_228605,Guillelmi etiam Facieu,Gabriel Facieu,Facieu,Facieu,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_34,Albiensis,"act of grace,apostolic provision,papal grace,Dean,Liturgical office,Church institutions,Collegiate church",1678-02-06,1.0,1.0,192,significant
11633,https://g17.dhi-roma.it/resources/event_12796,https://g17.dhi-roma.it/raw/element_173624,https://g17.dhi-roma.it/raw/element_173618,Antonii etiam Chamial,Ludovicus Chamial,Chamial,Chamial,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_381,Mimatensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office,Curate",1678-05-06,1.0,1.0,229,significant
11558,https://g17.dhi-roma.it/resources/event_21378,https://g17.dhi-roma.it/raw/element_255407,https://g17.dhi-roma.it/raw/element_255400,Caroli etiam Vitalis,Petrus Dominicus Felix Camillus Vitalis,Vitalis,Vitalis,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_74,Asculana,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1678-04-27,1.0,1.0,290,significant
11541,https://g17.dhi-roma.it/resources/event_8445,https://g17.dhi-roma.it/raw/element_119335,https://g17.dhi-roma.it/raw/element_119342,Magdalena de la Salle,Marie etiam de la Salle,Salle,Salle,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_81,Aturensis,"act of grace,apostolic provision,papal grace,Office in a monastery,Head of an abbey",1677-11-07,1.0,1.0,482,significant
11540,https://g17.dhi-roma.it/resources/event_21471,https://g17.dhi-roma.it/raw/element_256240,https://g17.dhi-roma.it/raw/element_256250,Antonius Arcadi,Hiacynthi etiam Arcadi,Arcadi,Arcadi,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_92,Aversana,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1677-12-19,1.0,1.0,437,significant
11416,https://g17.dhi-roma.it/resources/event_12231,https://g17.dhi-roma.it/raw/element_170845,https://g17.dhi-roma.it/raw/element_170839,Antonii etiam Charrial,Claudius Charrial,Charrial,Charrial,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_381,Mimatensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office,Curate",1678-04-08,1.0,1.0,327,significant
11412,https://g17.dhi-roma.it/resources/event_16263,https://g17.dhi-roma.it/raw/element_204332,https://g17.dhi-roma.it/raw/element_204326,Francisci et Jullien,Franciscus Jullien junior,Jullien,Jullien,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_381,Mimatensis,"act of grace,apostolic provision,papal grace,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1677-12-26,1.0,1.0,126,significant
7787,https://g17.dhi-roma.it/resources/event_14857,https://g17.dhi-roma.it/raw/element_193097,https://g17.dhi-roma.it/raw/element_193104,Henricus Esteve,Caroli etiam Esteve,Esteve,Esteve,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_453,Petrocoricensis,"act of grace,apostolic provision,papal grace,Church institutions,Collegiate church,Administrative office,Cantorate,Defined administrative office",1678-06-25,1.0,1.0,77,significant
11327,https://g17.dhi-roma.it/resources/event_15792,https://g17.dhi-roma.it/raw/element_199879,https://g17.dhi-roma.it/raw/element_199868,Mathei etiam de Garnier,Vincentius de Garnier,Garnier,Garnier,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_1061,Viennensis in Delphinatu,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,rectorship of a prior,Office in a monastery,With care of souls",1678-07-22,1.0,1.0,600,significant
11295,https://g17.dhi-roma.it/resources/event_12306,https://g17.dhi-roma.it/raw/element_171109,https://g17.dhi-roma.it/raw/element_171102,Balthazaris etiam de Boutaric,Guillelmus Fiscans de Boutaric,Boutaric,Boutaric,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,"act of grace,apostolic provision,papal grace,Church institutions,Collegiate church,Administrative office,Undefined administrative office,Holder of a dignity,Archdeacon,Liturgical office",1678-04-08,1.0,1.0,115,significant
11671,https://g17.dhi-roma.it/resources/event_9090,https://g17.dhi-roma.it/raw/element_126011,https://g17.dhi-roma.it/raw/element_126005,Joannis etiam Mannoury,Joannes Mannoury junior,Mannoury,Mannoury,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1677-12-26,1.0,1.0,97,significant
12176,https://g17.dhi-roma.it/resources/event_12198,https://g17.dhi-roma.it/raw/element_170549,https://g17.dhi-roma.it/raw/element_170544,Jacobi etiam Lacaser seu la Caze,Antonius la Case seu La Caze,Caze,Caze,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_157,Carcassonensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-04-02,1.0,1.0,209,significant
12195,https://g17.dhi-roma.it/resources/event_17743,https://g17.dhi-roma.it/raw/element_221640,https://g17.dhi-roma.it/raw/element_221650,Gaspardus de Loyac,Joannis etiam de Loyac,Loyac,Loyac,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-08-12,1.0,1.0,81,significant
12221,https://g17.dhi-roma.it/resources/event_8693,https://g17.dhi-roma.it/raw/element_122270,https://g17.dhi-roma.it/raw/element_122260,Francisci et Breschot,Simon Breschot Junior,Breschot,Breschot,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_336,Lingonensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Regular canons,Order of Saint Anthony,With care of souls",1677-12-02,1.0,1.0,87,significant
12960,https://g17.dhi-roma.it/resources/event_2287,https://g17.dhi-roma.it/raw/element_39939,https://g17.dhi-roma.it/raw/element_39938,Raymundus Rochier,Claudii etiam Rochier,Rochier,Rochier,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_669,Uticensis,"act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Priory,Monastic institutions",1677-10-08,1.0,1.0,444,significant
12951,https://g17.dhi-roma.it/resources/event_601,https://g17.dhi-roma.it/raw/element_40716,https://g17.dhi-roma.it/raw/element_40705,Joannis Josephi etiam Favart,Joannes Baptistae Favart,Favart,Favart,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_487,Remensis,"act of grace,apostolic provision,papal grace",1677-10-08,1.0,1.0,176,significant
13418,https://g17.dhi-roma.it/resources/event_8804,https://g17.dhi-roma.it/raw/element_123095,https://g17.dhi-roma.it/raw/element_123103,Antonius le Berthon Junior,Joannis etiam le Berthon Seniors,Berthon,Berthon,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,"act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",1677-12-05,1.0,1.0,352,significant
13521,https://g17.dhi-roma.it/resources/event_1661,https://g17.dhi-roma.it/raw/element_40725,https://g17.dhi-roma.it/raw/element_40728,Julii Cesarii ets de la Granger,Carolus de la Granger Junior,Granger,Granger,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_348,Lucionensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition,Priory,Monastic institutions",1677-10-08,1.0,1.0,313,significant
13546,https://g17.dhi-roma.it/resources/event_17612,https://g17.dhi-roma.it/raw/element_220376,https://g17.dhi-roma.it/raw/element_220368,Caroli Ludovici etiam Rouault,Michael Rouault,Rouault,Rouault,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_497,Rupellensis,"act of grace,apostolic provision,papal grace,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",1678-07-08,1.0,1.0,276,significant
