,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
5229,https://g17.dhi-roma.it/resources/event_8262,,,Franciscus de la Forest,Francisci Petri etiam de la Forest,Forest,Forest,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,"Placing a commenda,apostolic provision,papal grace,Prior,Order of Saint Benedict",1677-10-23,1.0,1.0,154,significant
3589,https://g17.dhi-roma.it/resources/event_8480,,,Lucas Bugy,Petri etiam Bugy,Bugy,Bugy,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_85,Aurelianensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1677-11-13,1.0,1.0,43,significant
2110,https://g17.dhi-roma.it/resources/event_4066,,,Joannes Garnier,Francisci etiam Garnier,Garnier,Garnier,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_589,Turonensis,"Placing a commenda,apostolic provision,papal grace,Rectorship",1678-07-08,1.0,1.0,241,significant
6266,https://g17.dhi-roma.it/resources/event_8578,,,Guillelmus Destadeus,Joannis etiam Destadeus,Destadeus,Destadeus,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_209,Conseranensis,"apostolic provision,papal grace,church,Precentor",1677-11-20,1.0,1.0,66,significant
1209,https://g17.dhi-roma.it/resources/event_4220,,,Andreae etiam de Cenalles junioris,Andreas de Cenalles senior,Cenalles,Cenalles,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_176,Cauriensis,"Resignation,apostolic provision,papal grace,church,Archdeacon",,1.0,1.0,180,significant
3422,https://g17.dhi-roma.it/resources/event_3646,,,Mathurini Robin Senioris,Mathurinus Robin Junior,Robin,Robin,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,"apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church",1622-06-21,1.0,1.0,152,significant
3826,https://g17.dhi-roma.it/resources/event_9090,,,Joannes Mannoury junior,Joannis etiam Mannoury,Mannoury,Mannoury,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,"apostolic provision,papal grace",1677-12-26,1.0,1.0,38,significant
264,https://g17.dhi-roma.it/resources/event_2287,,,Claudii etiam Rochier,Raymundus Rochier,Rochier,Rochier,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_669,Uticensis,"apostolic provision,papal grace,Prior,Priory",1677-10-08,1.0,1.0,166,significant
259,https://g17.dhi-roma.it/resources/event_8277,,,Joes Jacobus de Cassand,Amabilis etiam de Cassand,Cassand,Cassand,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_570,Tolosana,"apostolic provision,papal grace,Canonship and prebend",1677-10-30,1.0,1.0,100,significant
5188,https://g17.dhi-roma.it/resources/event_7103,,,Faustus Cospi,Octaviani etiam Cospi,Cospi,Cospi,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_197,Clusinensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",1678-06-28,1.0,1.0,112,significant
3335,https://g17.dhi-roma.it/resources/event_8371,,,Joannis etiam Lugne,Joannes Lugne,Lugne,Lugne,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_349,Lugdunensis,"apostolic provision,papal grace",1677-10-30,1.0,1.0,76,significant
2281,https://g17.dhi-roma.it/resources/event_8955,,,Joseph natus Donatii Antonii Quarta,Cataldi etiam Quarta,Quarta,Quarta,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_333,Liciensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",1678-07-27,1.0,1.0,86,significant
6856,https://g17.dhi-roma.it/resources/event_1244,,,Petri etiam Van Volden,Alexander Van Volden,Volden,Volden,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_131,Brugensis,"Resignation,apostolic provision,papal grace,Canonship and prebend,church",1678-06-06,1.0,1.0,59,significant
3319,https://g17.dhi-roma.it/resources/event_1247,,,Franciscus Maria etiam de Vicariis,Anellus Maria Vicariis,Vicariis,Vicariis,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_504,Salernitana,"Resignation,apostolic provision,papal grace,Holder of a benefice",1678-10-01,1.0,1.0,138,significant
5938,https://g17.dhi-roma.it/resources/event_9005,,,Francisci etiam le Brum,Leonorus Le Brum,Brum,Brum,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_45,Ambianensis,"apostolic provision,papal grace,Holder of a benefice",1677-12-12,1.0,1.0,37,significant
2135,https://g17.dhi-roma.it/resources/event_3820,,,Bened. Etiam Pedrol,Isidorus Benedictus Pedrol,Pedrol,Pedrol,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1678-05-16,1.0,1.0,98,significant
593,https://g17.dhi-roma.it/resources/event_9028,,,Ludovicus Rousseau,Ludovici etiam Rousseau,Rousseau,Rousseau,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_547,Suessionensis,"apostolic provision,papal grace,Pastor,church",1677-12-12,1.0,1.0,124,significant
2277,https://g17.dhi-roma.it/resources/event_8523,,,Henricus Cleret,Antonii etiam Cleret,Cleret,Cleret,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_709,Noviomensis,"apostolic provision,papal grace,Holder of a benefice,Holder of a portion,Pastor",1677-11-13,1.0,1.0,176,significant
3384,https://g17.dhi-roma.it/resources/event_8605,,,Jacobi etiam de la Fitte,Arnaldus de la Fitte,Fitte,Fitte,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_317,Lascurensis,"apostolic provision,papal grace",,1.0,1.0,41,significant
4276,https://g17.dhi-roma.it/resources/event_1519,,,Lopez de Atoniveros,Joannis etiam Lopez de Ationiveros,Atoniveros,Ationiveros,providee,current possessor,0.95,https://g17.dhi-roma.it/resources/institution_176,Cauriensis,"apostolic provision,papal grace,Reservation of a pension,Sexton,Parish Church,church",1678-01-12,1.0,0.95,68,significant
2475,https://g17.dhi-roma.it/resources/event_1518,,,Joannis etiam Lopez de Ationiveros,Lopez de Atoniveros,Ationiveros,Atoniveros,current possessor,providee,0.95,https://g17.dhi-roma.it/resources/institution_176,Cauriensis,"apostolic provision,papal grace,Reservation of a pension,Sexton,Parish Church,church",1678-01-12,1.0,0.95,58,significant
1266,https://g17.dhi-roma.it/resources/event_1517,,,Joannis etiam Lopez de Ationiveros,Stephani Lopez de Atoniveros,Ationiveros,Atoniveros,current possessor,former possessor,0.95,https://g17.dhi-roma.it/resources/institution_176,Cauriensis,"Resignation,apostolic provision,papal grace,Sexton,Parish Church,church",1678-01-12,1.0,0.95,58,significant
269,https://g17.dhi-roma.it/resources/event_1613,,,Fruchiosus Gareis Mosqueras,Dominici etiam Gareia Mosquera,Mosqueras,Mosquera,providee,former possessor,0.94,https://g17.dhi-roma.it/resources/institution_203,Compostellana,"Resignation,apostolic provision,papal grace,Rectorship,Parish Church,church",1678-04-18,1.0,0.94,72,significant
6219,https://g17.dhi-roma.it/resources/event_3274,,,Bartholomeus Damiani,Theodori etiam Damian,Damiani,Damian,providee,former possessor,0.92,https://g17.dhi-roma.it/resources/institution_356,Marianensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-11-06,1.0,0.92,166,significant
637,https://g17.dhi-roma.it/resources/event_1543,,,Lucas de Liegros,Joannis etiam de Liegos,Liegros,Liegos,providee,current possessor,0.92,https://g17.dhi-roma.it/resources/institution_324,Legionensis,"apostolic provision,papal grace,Rectorship,Parish Church,church",1678-08-24,1.0,0.92,57,significant
703,https://g17.dhi-roma.it/resources/event_8415,,,Claudii etiam Desuarennel,Hieronimus Desuarennes,Desuarennel,Desuarennes,former possessor,providee,0.91,https://g17.dhi-roma.it/resources/institution_138,Cabilonensis,"apostolic provision,papal grace",1677-11-07,1.0,0.91,15,significant
4935,https://g17.dhi-roma.it/resources/event_2200,,,Franciscus Sergio,Fabii etiam Sergi,Sergio,Sergi,providee,former possessor,0.91,https://g17.dhi-roma.it/resources/institution_379,Miletensis,"Resignation,apostolic provision,papal grace",1678-08-27,1.0,0.91,103,significant
5481,https://g17.dhi-roma.it/resources/event_2199,,,Franciscus Sergio,Fabii etiam Sergi,Sergio,Sergi,providee,former possessor,0.91,https://g17.dhi-roma.it/resources/institution_379,Miletensis,"Resignation,apostolic provision,papal grace",1678-08-27,1.0,0.91,103,significant
1049,https://g17.dhi-roma.it/resources/event_8179,,,Thomas etiam Clocquet,Joannes Clacquet,Clocquet,Clacquet,former possessor,providee,0.88,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,"Resignation,apostolic provision,papal grace,Without care of souls,Pastor,church,Major church",1677-10-16,1.0,0.88,72,significant
4457,https://g17.dhi-roma.it/resources/event_8180,,,Joannes Clacquet,Thomas etiam Clocquet,Clacquet,Clocquet,providee,former possessor,0.88,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,"Resignation,apostolic provision,papal grace,Without care of souls,Pastor",1677-10-16,1.0,0.88,79,significant
2073,https://g17.dhi-roma.it/resources/event_8395,,,Joannes Martin,Petri etiam de Martii,Martin,Martii,providee,former possessor,0.83,https://g17.dhi-roma.it/resources/institution_250,Engolismensis,"apostolic provision,papal grace,Canonship and prebend,church,Collegiate church",1677-11-07,1.0,0.83,447,significant
6280,https://g17.dhi-roma.it/resources/event_411,,,Flaminius etiam Nobili,Antonius Dominicus Nobila,Nobili,Nobila,former possessor,providee,0.83,https://g17.dhi-roma.it/resources/institution_344,Lucana,"Resignation,apostolic provision,papal grace,Pastor",1678-08-27,1.0,0.83,90,significant
5957,https://g17.dhi-roma.it/resources/event_410,,,Flaminius etiam Nobili,Antonius Dominicus Nobila,Nobili,Nobila,former possessor,providee,0.83,https://g17.dhi-roma.it/resources/institution_344,Lucana,"Resignation,apostolic provision,papal grace,Pastor",1678-08-27,1.0,0.83,90,significant
2914,https://g17.dhi-roma.it/resources/event_4189,,,Joannes Juneronus Junior,Joannis etiam Juneroni Senioris,Juneronus,Juneroni,providee,former possessor,0.82,https://g17.dhi-roma.it/resources/institution_1018,Casalensis,"Resignation,apostolic provision,papal grace,Without care of souls",1622-12-01,1.0,0.82,58,significant
2735,https://g17.dhi-roma.it/resources/event_1422,,,Petrus Paulus Calciatus,Hieronymi etiam Calciati,Calciatus,Calciati,providee,former possessor,0.82,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,"apostolic provision,papal grace,Archpriest,Rectorship",1678-08-19,1.0,0.82,229,significant
2840,https://g17.dhi-roma.it/resources/event_1722,,,Jacobi etiam Raymundi,Hippolitus Raymundus,Raymundi,Raymundus,former possessor,providee,0.82,https://g17.dhi-roma.it/resources/institution_486,Regiensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-11-28,1.0,0.82,68,significant
6202,https://g17.dhi-roma.it/resources/event_8460,,,Nicolai etiam Carciere,Jacobus Carrier,Carciere,Carrier,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"apostolic provision,papal grace,Prior",1677-11-13,1.0,0.8,132,significant
573,https://g17.dhi-roma.it/resources/event_8446,,,Michaelis etiam Poirier,Petrus Poitiers,Poirier,Poitiers,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,"apostolic provision,papal grace",1677-11-07,1.0,0.8,145,significant
1522,https://g17.dhi-roma.it/resources/event_8461,,,Nicolai etiam Carciere,Jacobus Carrier,Carciere,Carrier,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"apostolic provision,papal grace,Prior",1677-11-13,1.0,0.8,132,significant
5513,https://g17.dhi-roma.it/resources/event_731,,,Francisci etiam Sormani,Laurentius Sormanus,Sormani,Sormanus,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_369,Mediolanensis,"Resignation,apostolic provision,papal grace,Holder of a benefice",1678-09-01,1.0,0.8,178,significant
4441,https://g17.dhi-roma.it/resources/event_1579,,,Nicolaus Baldinus,Joannis etiam Baldini,Baldinus,Baldini,providee,former possessor,0.8,https://g17.dhi-roma.it/resources/institution_423,Nucerina,"Resignation,apostolic provision,papal grace,Rectorship,Parish Church,church",1678-09-17,1.0,0.8,384,significant
590,https://g17.dhi-roma.it/resources/event_1240,,,Paulus Bambinus,Joannis Baptistae etiam Bambini,Bambinus,Bambini,providee,former possessor,0.8,https://g17.dhi-roma.it/resources/institution_714,Fanensis,"Resignation,apostolic provision,papal grace,church,Archdeacon",1678-08-13,1.0,0.8,237,significant
6186,https://g17.dhi-roma.it/resources/event_8462,,,Nicolai etiam Carciere,Jacobus Carrier,Carciere,Carrier,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"apostolic provision,papal grace,Prior",1677-11-13,1.0,0.8,132,significant
929,https://g17.dhi-roma.it/resources/event_1434,,,Jacobi Antonii etiam Mongini,Josephus Maria Monginus,Mongini,Monginus,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_557,Terdonensis,"Resignation,apostolic provision,papal grace,church,Holder of a benefice",1678-08-04,1.0,0.8,139,significant
4470,https://g17.dhi-roma.it/resources/event_8189,,,Petrus Pressauin,Joannis etiam Pressavim,Pressauin,Pressavim,providee,former possessor,0.78,https://g17.dhi-roma.it/resources/institution_364,Matisconensis,"apostolic provision,papal grace",1677-10-16,1.0,0.78,35,significant
1773,https://g17.dhi-roma.it/resources/event_4186,,,Gisbertus Peranus,Gisberti etiam Perani Senioris,Peranus,Perani,providee,former possessor,0.77,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"Resignation,apostolic provision,papal grace,Canonship and prebend,church,Collegiate church",1622-05-01,1.0,0.77,410,significant
3369,https://g17.dhi-roma.it/resources/event_3266,,,Francisci etiam Maloni,Joannes Malonuy,Maloni,Malonuy,former possessor,providee,0.77,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-11-06,1.0,0.77,355,significant
5155,https://g17.dhi-roma.it/resources/event_1429,,,Franciscus Miscettus,Julii Cesaris etiam Micetti,Miscettus,Micetti,providee,former possessor,0.75,https://g17.dhi-roma.it/resources/institution_273,Gallipolitana,"Resignation,apostolic provision,papal grace,Holder of a benefice",1678-08-09,1.0,0.75,66,significant
631,https://g17.dhi-roma.it/resources/event_8541,,,Michael Lemacher Junior,Michaelis Lestache Senior,Lemacher,Lestache,providee,former possessor,0.75,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,"apostolic provision,papal grace,Canonship and prebend,church",1677-11-13,1.0,0.75,61,significant
5574,https://g17.dhi-roma.it/resources/event_1430,,,Franciscus Miscettus,Julii Cesaris etiam Micetti,Miscettus,Micetti,providee,former possessor,0.75,https://g17.dhi-roma.it/resources/institution_273,Gallipolitana,"Resignation,apostolic provision,papal grace,Holder of a benefice",1678-08-09,1.0,0.75,66,significant
1789,https://g17.dhi-roma.it/resources/event_2862,,,Hieronimi etiam Fusci,Jacobus Antonius Fuscus,Fusci,Fuscus,former possessor,providee,0.73,https://g17.dhi-roma.it/resources/institution_548,Sulmonensis,"Resignation,apostolic provision,papal grace,Holder of a benefice in a church",1622-02-17,1.0,0.73,70,significant
4464,https://g17.dhi-roma.it/resources/event_6474,,,Agatius Fareisus,Fabii etiam Faresii,Fareisus,Faresii,providee,former possessor,0.67,https://g17.dhi-roma.it/resources/institution_542,Squillacensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1622-09-05,1.0,0.67,200,significant
1438,https://g17.dhi-roma.it/resources/event_1236,,,Joannes Dominicus Alterbus Frezza,Angeli etiam Fylzza,Frezza,Fylzza,providee,former possessor,0.67,https://g17.dhi-roma.it/resources/institution_259,Feruntina,"Resignation,apostolic provision,papal grace,Canonship and prebend,church",1678-08-04,1.0,0.67,21,significant
849,https://g17.dhi-roma.it/resources/event_1620,,,Mortini ioannis etiam Palvico,Raphaelis Pelucico,Palvico,Pelucico,former possessor,providee,0.67,https://g17.dhi-roma.it/resources/institution_431,Oscensis,"Resignation,apostolic provision,papal grace,Rectorship,Parish Church,church",1678-08-29,1.0,0.67,61,significant
